T,Sa,E,Fy,uy,R,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge,iter_converge,n_iter,miu,tol_ductility,tol_R
0.22,0.7768901892437421,815.6697852139966,5327.580713828514,6.531541084889868,1.4290771484375,13.062130522851014,210.41720347457678,5809.6511408525885,51671.94241599189,183654.67052188516,5809.651140852589,851.661928788006,9.984674587675372,-3.4799863202621317,1.0,1.0,15.0,1.99985429978678,7.285010660995628e-05,0.0008538251366120218
0.24,0.7941066991061893,685.3891945200944,4181.291819699839,6.100609483094573,1.8612060546875,12.200534709944138,198.69203838865693,4579.401324093782,92929.203140209,175104.17536065844,4579.401324093781,903.2805658282058,22.88064496561603,1.4849118736876168,1.0,1.0,15.0,1.9998878380517713,5.608097411435864e-05,0.0006556517178075007
0.26,0.8454551352189335,584.0002604194887,3927.4673639389152,6.725112350322938,2.109619140625,13.44977708553398,224.28470907160977,4393.268188448848,123187.83222246506,203155.86302130166,4393.268188448848,1035.1335652181967,32.23302486527215,-2.3740372637300844,1.0,1.0,15.0,1.9999334412440153,3.327937799235681e-05,0.0011566042100393246
0.28,0.8635656500532538,503.5512449535385,3886.776480984207,7.718730754687798,2.1773681640625,15.439406616364572,246.72361806018378,4305.696676458845,190912.98185938058,265255.699312023,4305.696676458845,1259.5125668367768,50.45790009660202,0.5434615095658388,1.0,1.0,15.0,2.0002519982949,0.00012599914745003993,0.0005604752830400179
0.30000000000000004,0.8136940231521893,438.64908449286025,3529.727027021927,8.046812707024763,2.2591552734375,16.090710500423587,258.8750228902654,3977.0449990864977,231324.01296425093,243012.3511489362,3977.044999086498,1205.3836324181973,67.4484212519517,0.1522088581241697,1.0,1.0,15.0,1.9996377555024494,0.0001811222487753117,0.00054019014693172
0.32,0.910334058730457,385.5314219175531,4313.72180199357,11.189027811372716,2.068115234375,22.376705284115726,314.58370166974555,4849.5611735575985,181834.80125649663,350709.22675629606,4849.561173557599,1496.268588533092,43.226846794595595,9.007698372138174,1.0,1.0,15.0,1.9998793158214931,6.034208925342899e-05,0.0011798017932987258
0.34,0.9451413872595387,341.50880280586006,3665.2237849200746,10.732443072642173,2.527099609375,21.472824796525863,295.7912934070626,4060.8994691624703,211063.59145227322,273612.031449056,4060.8994691624694,1384.374459855736,58.957063024171816,1.0675117519762192,1.0,1.0,14.0,2.0007396872443475,0.0003698436221737378,0.0009656237929702588
0.36000000000000004,0.940421317915895,304.6174197867085,4030.457403181546,13.231211156616226,2.28662109375,26.469565529178276,308.79564098956314,4481.99812301193,137923.9290038509,310251.8554027339,4481.99812301193,1564.3842592889741,35.003567991873474,-8.516318305395586,1.0,1.0,15.0,2.0005398761958575,0.0002699380979287458,0.0021331058020477816
0.38,0.855699271673039,273.39624379748915,4005.1834566666425,14.649738420083684,2.09375,29.30464194102181,325.86232365455044,4419.0877456644375,106496.3595248578,239601.8026566308,4419.087745664438,1371.0116486921531,27.12117841861643,-14.311164425205282,1.0,1.0,15.0,2.000352572906514,0.0001762864532570685,0.1388888888888889
0.4,0.7327268610484563,246.74011002723395,3588.609368469238,14.544085953731416,2.0009765625,29.088946563694037,319.0172244451141,3974.245072395798,99244.27411494374,189468.69293484231,3974.2450723957986,1199.3780212788224,28.189401470818673,-14.221046556809226,1.0,1.0,15.0,2.000053262627412,2.663131370606031e-05,0.004868549172346641
0.42000000000000004,0.7200165052110841,223.8005533126838,3380.9485327691505,15.106971286373208,2.0870361328125,30.220856330433755,318.32848067465466,3757.644176940694,102948.8717012257,193259.06682638227,3757.644176940694,1246.5925101973069,31.073128909634327,-12.138609840908455,1.0,1.0,15.0,2.00045765346053,0.00022882673026503042,0.0005847269325225119
0.44,0.7210158868281056,203.91744630349916,3610.5482173140745,17.70593091843814,1.95703125,35.41898328687043,339.65717552076114,3980.4711969373184,107841.52273524035,215562.63717474364,3980.4711969373184,1313.9024263283281,30.41949841294169,-16.316734529379186,1.0,1.0,15.0,2.0004022070359904,0.00020110351799518256,0.019762845849802372
0.46,0.7230809031762482,186.57097166520524,4101.900214558669,21.98573646236553,1.7275390625,43.959508131294754,369.3515701969912,4521.36017677652,126653.74602865419,260498.1060693226,4521.360176776521,1448.145387431857,31.40527019523875,-19.521503975674065,1.0,1.0,15.0,1.9994557929202514,0.00027210353987427993,0.005636978579481398
0.48000000000000004,0.6854116205502926,171.34729863002354,4116.551324633079,24.02460591760841,1.6317138671875,48.0429825636659,431.74537076160186,4574.550793719647,115868.82431390558,293291.7354443343,4574.550793719647,1595.4488932248312,28.64637150125561,-19.104784790524562,1.0,1.0,15.0,1.99974071285197,0.0001296435740150148,0.0007478312892611427
0.5,0.6331226959784427,157.91367041742973,3551.4325761223413,22.48970951491703,1.7470703125,44.96998439135372,406.6882103249247,3984.5012176434025,108551.97035638631,251269.6189270558,3984.5012176434025,1579.2816844582046,31.109332198363987,-16.381296821775,1.0,1.0,15.0,1.9995804908696537,0.00020975456517313695,0.005574136008918618
0.52,0.5238490026214836,146.00006510487216,3078.27815026035,21.08408751769539,1.667724609375,42.16403073344289,363.26780084279835,3442.715030477718,122373.79547377319,232511.794448233,3442.7150304777183,1619.8133853185004,40.55932227823508,-13.902730141715388,1.0,1.0,15.0,1.9998034393499642,9.828032501790762e-05,0.001462843768285547
